SaleID,AgentKey,CloseDateKey,ListDateKey,CommunityKey,PropertyTypeKey,SideKey,LeadSourceKey,FinancingKey,BuyerProfileKey,PriceBandKey,ListPrice,SalePrice,PriceVsList,DaysOnMarket,SquareFeet,Bedrooms,Bathrooms,YearBuilt,LotSquareFeet,CommissionRate,GrossCommission,AgentNetCommission,SellerConcession,MapX,MapY
3270,1,20210109,20201222,1,1,3,2,1,2,4,780000,808000,28000,18,2350,5,4,1981,9050,0.0485,39188,33310,7500,276.7,452.8
3271,1,20211215,20211127,1,1,2,1,3,5,3,515500,518500,3000,18,1480,3,2.5,2019,5200,0.027,14000,11900,0,233.4,485.1
3272,1,20211111,20211028,1,1,1,6,1,5,4,689000,691500,2500,14,2450,4,3.5,1972,9650,0.024,16596,14107,6750,246.5,432.8
3273,1,20210329,20210308,1,1,1,2,3,5,4,709000,733500,24500,21,1920,3,2.5,1996,8600,0.0225,16504,14028,0,240,461.3
3274,1,20210118,20210104,1,1,1,1,1,5,3,588000,615500,27500,14,1910,2,2,2004,5150,0.029,17850,15173,0,261.1,460.1
3275,1,20210225,20210209,1,1,2,1,3,2,3,428500,451500,23000,16,1290,2,2,1987,3100,0.0285,12868,10938,6750,255.6,460.9
3276,1,20210110,20201226,2,1,2,1,6,1,4,764500,779500,15000,15,2270,3,2.5,2003,8400,0.022,17149,14577,0,233.7,416
3277,1,20210620,20210602,1,1,1,2,4,5,3,513000,526000,13000,18,1620,3,2.5,2019,7800,0.0265,13939,11848,0,258,474.9
3278,1,20211111,20211025,1,1,1,3,3,5,4,686500,747000,60500,17,2210,4,3.5,1967,6300,0.023,17181,14604,11500,243.5,470.7
3279,1,20210530,20210507,1,1,1,3,3,1,4,750000,764000,14000,23,1940,3,2.5,1964,6500,0.0285,21774,18508,0,246.3,465.1
3280,1,20210508,20210418,1,1,1,3,1,2,3,592500,605500,13000,20,1970,3,2.5,1961,9550,0.029500000000000002,17862,15183,0,257.7,466.8
3281,1,20210804,20210713,1,1,2,2,4,5,4,620000,657500,37500,22,2100,4,3.5,2015,9700,0.0225,14794,12575,8250,245.7,461.6
3282,1,20211113,20211028,2,1,1,5,1,5,4,719500,757500,38000,16,2860,4,3.5,2011,12800,0.025500000000000002,19316,16419,8000,239.6,414.5
3283,1,20210403,20210316,1,1,1,2,1,2,2,420500,434000,13500,18,1570,3,2.5,1997,6300,0.0245,10633,9038,0,235.3,456.5
3284,1,20210602,20210512,2,1,1,5,1,5,5,925500,995000,69500,21,2370,4,3.5,2009,11050,0.0265,26368,22413,0,231.1,407.1
3285,1,20210622,20210608,1,1,1,1,3,2,4,636000,664500,28500,14,1910,3,2.5,2019,7800,0.023,15284,12991,0,266.7,455.7
3286,1,20210506,20210412,1,1,2,3,3,1,3,606000,629500,23500,24,1730,3,2.5,2006,5250,0.028,17626,14982,0,238.8,445.1
3287,1,20210530,20210426,4,4,2,3,1,2,4,665500,686000,20500,34,2130,3,2.5,2017,5200,0.0285,19551,16618,11750,432.9,415
3288,1,20210806,20210713,1,1,1,1,1,3,3,557000,576500,19500,24,1840,2,2,1984,4650,0.0275,15854,13476,0,256.2,475.9
3289,1,20210412,20210330,1,1,1,1,5,4,4,716000,716500,500,13,1940,3,2.5,2011,6700,0.0285,20420,17357,0,228.6,488.4
3290,1,20210417,20210326,1,1,3,5,1,1,3,526000,553500,27500,22,2210,4,3.5,1987,7650,0.046,25461,21642,9000,250.6,471
3291,1,20210416,20210327,1,1,1,4,1,2,3,613500,638500,25000,20,1910,3,2.5,1991,8700,0.029,18517,15739,0,242.9,473
3292,1,20211218,20211128,1,1,1,3,1,2,4,675000,711500,36500,20,2040,3,2.5,1985,7150,0.027,19211,16329,0,229.3,458.5
3293,1,20210627,20210605,1,1,2,2,1,2,3,471500,498000,26500,22,1760,3,2.5,1995,8600,0.0285,14193,12064,0,257.3,477.1
3294,1,20211115,20211022,2,1,1,3,2,2,5,951500,1003000,51500,24,2800,4,3.5,2012,7700,0.0245,24574,20888,0,231.4,414.4
3295,1,20210528,20210507,1,1,2,1,4,1,3,594500,611000,16500,21,1770,3,2.5,1965,6850,0.03,18330,15581,0,268.9,462.7
3296,1,20211028,20211003,1,1,1,2,4,1,3,597000,619000,22000,25,1680,4,3.5,1957,6450,0.0285,17642,14996,0,248.4,462.9
3297,1,20210818,20210803,1,1,2,3,1,1,3,563000,587000,24000,15,1800,3,2.5,1970,5950,0.029500000000000002,17317,14719,10000,218.3,448.7
3298,1,20210308,20210211,2,1,1,1,1,2,5,1023000,1052000,29000,25,2870,5,4,2013,7950,0.029500000000000002,31034,26379,0,240.1,417.7
3299,1,20210731,20210715,1,1,2,2,5,1,3,475000,486000,11000,16,1560,2,2,1965,4350,0.024,11664,9914,0,233.8,451.8
3300,1,20210313,20210226,1,1,1,2,1,1,2,296000,313000,17000,15,1020,3,2.5,1959,3550,0.026000000000000002,8138,6917,0,260.8,454.3
3301,1,20210507,20210417,1,1,1,4,1,3,3,603000,636500,33500,20,1890,3,2.5,2016,7850,0.0245,15594,13255,0,250.7,473.3
3302,1,20211006,20210917,1,1,2,2,1,1,3,631500,649000,17500,19,2190,4,3.5,1959,9050,0.029500000000000002,19146,16274,0,246.1,462.8
3303,1,20210315,20210220,1,1,1,1,1,5,4,715500,740000,24500,23,1980,3,2.5,1955,5350,0.027,19980,16983,0,249.6,489.4
3304,1,20210108,20201222,1,1,1,1,1,1,3,557000,582000,25000,17,1620,2,2,2000,3900,0.0285,16587,14099,5000,237.1,458.8
3305,1,20210902,20210807,2,1,2,2,1,2,5,917000,950000,33000,26,2790,5,4,2021,9350,0.022,20900,17765,0,223.8,411.7
3306,1,20210414,20210329,1,1,1,2,1,3,3,550000,587500,37500,16,1700,2,2,1966,6600,0.025,14688,12485,0,272.4,484.8
3307,1,20210505,20210417,1,1,2,2,4,1,3,567000,601500,34500,18,1850,2,2,1982,9100,0.0265,15940,13549,0,241.5,467.1
3308,1,20210408,20210228,1,1,1,3,4,1,3,437000,461000,24000,39,1350,2,2,1983,3450,0.023,10603,9013,0,237,469.2
3309,1,20210514,20210428,1,1,1,8,1,5,4,622500,656000,33500,16,1880,3,2.5,2013,8150,0.026000000000000002,17056,14498,0,245.6,445.5
3310,1,20210821,20210805,1,1,3,3,3,5,4,795000,827500,32500,16,2350,4,3.5,1989,7400,0.046,38065,32355,0,249.3,464.1
3311,1,20210802,20210708,1,1,1,1,1,1,3,486500,511500,25000,25,1490,2,2,2011,4950,0.025,12788,10870,9000,253.3,462
3312,1,20211230,20211217,1,1,3,8,1,5,4,630500,673500,43000,13,1530,2,2,1989,4600,0.048,32328,27479,0,240.2,434.8
3313,1,20210423,20210407,1,1,2,1,1,5,3,609500,626000,16500,16,2070,3,2.5,2015,6450,0.0225,14085,11972,0,273.5,469.9
3314,1,20210810,20210720,1,1,2,6,1,1,3,491500,507000,15500,21,1900,4,3.5,1985,8000,0.024,12168,10343,0,226.6,480.2
3315,1,20210904,20210814,1,1,1,2,1,3,4,772000,786500,14500,21,2400,3,2.5,1993,8850,0.03,23595,20056,0,253,476.9
3316,1,20210422,20210402,1,1,1,2,1,1,4,663500,683000,19500,20,1820,2,2,2004,6550,0.024,16392,13933,0,250.4,484.8
3317,1,20211101,20210925,1,1,2,2,4,5,3,441000,454000,13000,37,1900,3,2.5,1960,6300,0.0285,12939,10998,0,235.3,459.9
3318,1,20210409,20210321,1,1,2,6,1,5,3,549000,548500,-500,19,1700,2,2,2014,4600,0.025,13713,11656,0,273.4,461.8
3319,1,20210119,20201229,1,1,2,2,1,2,3,477000,496500,19500,21,1470,2,2,1985,4550,0.025500000000000002,12661,10762,0,241.2,466
3320,1,20210612,20210525,1,1,2,2,1,2,3,571500,612000,40500,18,1910,3,2.5,2003,7600,0.029500000000000002,18054,15346,0,260.9,464.6
3321,1,20210818,20210803,5,1,2,6,2,2,3,515500,531500,16000,15,1820,2,2,1957,8100,0.029500000000000002,15679,13327,0,537.3,445.8
3322,1,20210624,20210601,1,1,2,1,1,6,3,529500,547000,17500,23,1970,3,2.5,1971,5650,0.0265,14496,12322,0,251,454.9
3323,1,20211229,20211211,1,1,2,1,1,3,3,588000,589000,1000,18,1740,2,2,1998,8300,0.026000000000000002,15314,13017,0,259.2,440.4
3324,1,20210225,20210210,1,1,1,1,1,1,3,613500,629000,15500,15,1900,4,3.5,2020,7900,0.0285,17927,15238,0,237.6,484.2
3325,1,20210629,20210531,1,1,1,2,2,5,2,411500,417000,5500,29,1620,2,2,1955,4100,0.023,9591,8152,0,272,460.6
3326,1,20220509,20220424,1,1,1,3,1,5,3,584500,592500,8000,15,1670,3,2.5,1981,8250,0.0225,13331,11331,9500,253.1,467.7
3327,1,20221012,20220924,4,4,1,2,1,5,5,1112000,1148500,36500,18,2610,5,4,2014,6650,0.026000000000000002,29861,25382,0,434.7,434.3
3328,1,20221203,20221119,1,1,2,6,1,5,4,671000,689500,18500,14,1830,3,2.5,1981,4700,0.029,19996,16997,3000,254.4,468.9
3329,1,20221102,20221017,1,1,1,5,3,5,3,546500,577000,30500,16,1880,3,2.5,1958,9100,0.0275,15868,13488,0,248.2,455.9
3330,1,20220509,20220422,1,1,2,5,3,1,4,779000,823500,44500,17,2130,3,2.5,2005,9650,0.0285,23470,19950,11500,237,485.3
3331,1,20220219,20220201,1,1,2,2,1,1,4,750000,747000,-3000,18,1980,4,3.5,1955,6400,0.0225,16808,14287,0,264.4,478.6
3332,1,20220916,20220825,1,1,1,2,1,2,3,497500,535000,37500,22,1320,2,2,1972,5850,0.023,12305,10459,0,245,465
3333,1,20221008,20220922,1,1,2,3,3,5,3,519000,530000,11000,16,1770,3,2.5,1976,6150,0.0245,12985,11037,0,235.4,477.2
3334,1,20220324,20220309,1,1,1,2,1,4,3,565500,563000,-2500,15,1580,3,2.5,1990,6950,0.0235,13231,11246,0,251.6,474.5
3335,1,20220820,20220807,1,1,2,3,1,2,4,765000,798500,33500,13,1940,3,2.5,1959,6500,0.028,22358,19004,0,259.3,457.7
3336,1,20220627,20220611,1,1,2,4,1,5,3,615500,628500,13000,16,1870,4,3.5,1969,4600,0.029,18227,15493,10500,244.1,467.3
3337,1,20220928,20220912,1,1,2,4,2,3,3,487000,502000,15000,16,1410,2,2,2014,6800,0.0275,13805,11734,0,241.8,485.6
3338,1,20220320,20220302,1,1,1,4,1,2,3,602500,610500,8000,18,1810,3,2.5,1999,5000,0.026000000000000002,15873,13492,6500,227.4,441.1
3339,1,20220813,20220730,1,1,2,6,1,1,3,506000,526500,20500,14,1570,2,2,1957,7450,0.023,12110,10294,0,256.5,503.6
3340,1,20220806,20220710,1,1,2,8,3,5,4,650000,679000,29000,27,1970,3,2.5,1987,7850,0.029,19691,16737,0,230.1,456.2
3341,1,20220324,20220304,1,1,2,4,3,2,4,794500,841500,47000,20,2240,3,2.5,2002,10700,0.0285,23983,20386,0,268.4,462.7
3342,1,20220720,20220705,1,1,1,2,1,2,4,652000,677500,25500,15,1850,3,2.5,2009,4500,0.0245,16599,14109,0,232.2,501.2
3343,1,20221216,20221121,1,1,1,6,6,5,3,619500,641500,22000,25,1640,3,2.5,1955,5000,0.023,14755,12542,0,244.5,450
3344,1,20220607,20220521,1,1,1,2,1,5,4,741500,747500,6000,17,1750,3,2.5,1985,8250,0.0285,21304,18108,0,267.7,467.3
3345,1,20220316,20220224,1,1,1,9,5,1,3,470000,490500,20500,20,1700,3,2.5,2001,7700,0.024,11772,10006,0,252.3,468.8
3346,1,20220703,20220610,1,1,1,8,3,1,3,572000,605000,33000,23,1820,3,2.5,1968,7400,0.0265,16033,13628,0,223.4,469.7
3347,1,20220908,20220823,1,1,1,2,3,1,4,756500,784500,28000,16,2030,3,2.5,1999,5400,0.03,23535,20005,0,247.6,452.5
3348,1,20220827,20220731,1,1,1,3,3,5,4,715000,731500,16500,27,2080,3,2.5,1987,7550,0.0235,17190,14612,0,255.8,477.1
3349,1,20221028,20221010,1,1,1,2,2,3,4,728500,772000,43500,18,2320,3,2.5,2011,10950,0.0285,22002,18702,0,253.2,473.5
3350,1,20220821,20220725,1,1,2,3,3,2,3,548000,576500,28500,27,1510,3,2.5,2017,7050,0.0275,15854,13476,0,258.1,447.2
3351,1,20220107,20211223,1,1,1,1,3,5,4,820500,848000,27500,15,2000,4,3.5,1985,9000,0.025500000000000002,21624,18380,0,248.2,476.7
3352,1,20220611,20220526,1,1,1,9,1,3,4,719000,742500,23500,16,1710,2,2,1996,6200,0.03,22275,18934,13000,264.2,475.2
3353,1,20220820,20220802,3,1,2,5,1,2,4,768500,776000,7500,18,2230,3,2.5,2018,7900,0.0285,22116,18799,0,472.2,401.9
3354,1,20220928,20220910,2,1,2,2,3,2,5,918500,931500,13000,18,2420,4,3.5,2013,12100,0.0235,21890,18607,0,226.3,405
3355,1,20221120,20221105,1,1,2,2,1,1,3,517000,536000,19000,15,1570,3,2.5,2000,6600,0.025,13400,11390,0,229.8,482.7
3356,1,20220423,20220406,1,1,2,1,1,1,3,485000,507000,22000,17,1080,2,2,2021,3150,0.028,14196,12067,0,256.3,497.8
3357,1,20220725,20220712,2,1,1,4,1,5,5,926500,958500,32000,13,2580,4,3.5,2022,7500,0.025500000000000002,24442,20776,0,244,413.5
3358,1,20220730,20220710,1,1,1,2,1,2,4,670000,692000,22000,20,1880,2,2,2017,5450,0.0265,18338,15587,0,253.5,468.9
3359,1,20220618,20220601,1,1,1,1,3,2,4,726500,747000,20500,17,2000,3,2.5,2018,7200,0.0275,20543,17462,0,250,451.4
3360,1,20220218,20220120,2,1,1,6,1,1,4,742000,791500,49500,29,1940,3,2.5,2021,7750,0.023,18205,15474,0,238.1,413.5
3361,1,20220520,20220506,1,1,1,2,1,1,4,711500,736500,25000,14,2040,3,2.5,1989,8900,0.03,22095,18781,0,254.8,459.7
3362,1,20220517,20220502,1,1,3,4,4,5,4,680000,710500,30500,15,1740,2,2,2017,6950,0.05,35525,30196,0,233.4,463.3
3363,1,20220501,20220414,5,1,1,3,1,2,4,653000,665500,12500,17,2010,4,3.5,1991,5400,0.0265,17636,14991,0,543.1,438.4
3364,1,20220417,20220329,1,1,1,1,1,6,3,594500,631500,37000,19,1830,2,2,2016,6050,0.0225,14209,12078,0,233.5,455.2
3365,1,20221104,20221017,1,1,2,3,3,5,4,670500,696500,26000,18,1610,2,2,1960,6600,0.0285,19850,16873,0,239.4,459
3366,1,20220716,20220629,1,1,1,2,5,2,3,634500,647500,13000,17,2020,4,3.5,1995,7300,0.026000000000000002,16835,14310,0,246.5,461.6
3367,1,20220414,20220328,2,1,2,2,1,3,5,1263500,1322000,58500,17,2670,5,4,2009,8550,0.0245,32389,27531,0,254.6,409.7
3368,1,20221211,20221119,1,1,1,1,3,1,4,771000,820500,49500,22,2070,3,2.5,1991,9700,0.027,22154,18831,0,253.8,483.9
3369,1,20220429,20220416,1,1,1,2,1,5,4,750500,745000,-5500,13,1740,3,2.5,1977,8300,0.0275,20488,17415,0,244.4,456.9
3370,1,20220821,20220807,5,1,2,2,5,1,5,943000,968500,25500,14,2460,5,4,2011,7150,0.025500000000000002,24697,20992,0,522.5,442.9
3371,1,20220703,20220609,1,1,2,2,5,2,4,842500,888000,45500,24,2170,4,3.5,1989,10400,0.0225,19980,16983,0,273,477.9
3372,1,20220510,20220420,1,1,1,2,4,5,4,862500,892000,29500,20,2130,3,2.5,1980,9850,0.026000000000000002,23192,19713,0,245.3,484.6
3373,1,20220817,20220804,1,1,1,2,1,5,3,498500,515000,16500,13,1410,3,2.5,2019,5200,0.0275,14163,12039,0,257.7,454.1
3374,1,20220518,20220425,1,1,1,4,1,1,4,685500,687000,1500,23,1850,3,2.5,2015,5450,0.029500000000000002,20267,17227,0,235.5,450.7
3375,1,20220108,20211222,1,1,2,2,1,6,4,766000,776500,10500,17,1850,3,2.5,2019,8200,0.025,19413,16501,0,228.4,451.5
3376,1,20220205,20220119,1,1,1,1,3,5,4,640500,692500,52000,17,1900,3,2.5,1994,8400,0.026000000000000002,18005,15304,0,251.5,464.2
3377,1,20220516,20220501,1,1,3,9,1,5,3,602000,608000,6000,15,1520,2,2,2003,6900,0.043000000000000003,26144,22222,0,243.3,463.8
3378,1,20220409,20220320,1,1,1,3,1,5,4,664000,700500,36500,20,1830,3,2.5,1977,6400,0.024,16812,14290,0,242.2,471.8
3379,1,20220425,20220331,1,1,1,8,1,4,4,687000,709000,22000,25,1760,2,2,1987,8450,0.0275,19498,16573,0,233,443.7
3380,1,20220513,20220421,2,1,2,2,1,2,4,832000,867500,35500,22,2280,4,3.5,2020,10650,0.023,19953,16960,0,240.1,412.1
3381,1,20220630,20220612,1,1,1,5,1,1,5,903500,930000,26500,18,2290,4,3.5,1964,6650,0.0265,24645,20948,0,241.8,467.1
3382,1,20221121,20221028,1,1,1,1,3,5,3,495500,524500,29000,24,1220,2,2,1990,4200,0.0285,14948,12706,0,247.7,446.7
3383,1,20220114,20211222,1,1,2,2,3,3,4,807500,818500,11000,23,1750,2,2,2011,7850,0.029500000000000002,24146,20524,0,240.6,477.4
3384,1,20220513,20220427,1,1,1,6,5,5,2,430000,449000,19000,16,1270,2,2,1993,5600,0.029500000000000002,13246,11259,0,241.6,468.3
3385,1,20220911,20220820,2,1,1,4,5,2,5,1119000,1177500,58500,22,2800,4,3.5,2011,9750,0.029,34148,29026,0,229.7,424.5
3386,1,20220411,20220322,1,1,2,3,1,1,3,499000,513000,14000,20,1560,3,2.5,1999,5650,0.0285,14621,12428,0,262.7,475.1
3387,1,20220702,20220615,1,1,2,6,5,1,4,806500,851500,45000,17,2210,4,3.5,1997,8800,0.029,24694,20990,0,255.2,470.1
3388,1,20221105,20221018,4,4,1,2,1,5,5,1005000,1037000,32000,18,2900,4,3.5,2022,10400,0.0235,24370,20715,4750,424.1,414
3389,1,20220211,20220128,1,1,1,2,1,2,4,783000,804500,21500,14,1890,3,2.5,1971,9000,0.0285,22928,19489,0,239.1,460.1
3390,1,20220927,20220901,1,1,1,2,5,5,2,433500,449500,16000,26,1630,2,2,2018,5600,0.0265,11912,10125,0,246.1,448.9
3391,1,20220708,20220622,1,1,1,3,1,2,4,771000,814000,43000,16,2340,4,3.5,1981,10900,0.0245,19943,16952,0,236.6,470.3
3392,1,20220303,20220208,1,1,1,2,3,2,3,471000,504000,33000,23,1680,2,2,1975,4250,0.026000000000000002,13104,11138,0,243.5,458
3393,1,20221018,20220918,1,1,1,3,3,5,4,714000,735500,21500,30,1840,3,2.5,1989,4550,0.0225,16549,14067,10750,257.6,467.9
3394,1,20220614,20220517,2,1,1,2,2,5,4,824000,845000,21000,28,1940,4,3.5,2012,5550,0.0245,20703,17598,0,242.5,409.6
3395,1,20221204,20221115,1,1,2,6,2,3,4,716500,730500,14000,19,2080,3,2.5,2005,5700,0.029,21185,18007,0,242.4,474.1
3396,1,20220314,20220214,1,1,1,3,1,2,3,601000,631000,30000,28,1750,3,2.5,1973,5200,0.0265,16722,14214,0,250.6,466.4
3397,1,20220516,20220503,1,1,1,3,5,2,4,637000,655500,18500,13,1750,3,2.5,1986,6400,0.023,15077,12815,0,228.6,489.5
3398,1,20220501,20220406,1,1,1,2,1,2,4,640000,655500,15500,25,1700,3,2.5,1984,5850,0.03,19665,16715,0,244.2,462.7
3399,1,20220226,20220208,2,1,1,9,6,5,5,1010500,1066500,56000,18,2400,4,3.5,2022,8700,0.0235,25063,21304,0,220.8,402.5
3400,1,20220221,20220126,1,1,2,3,4,2,3,587000,616500,29500,26,1450,3,2.5,1994,4300,0.026000000000000002,16029,13625,0,271.3,485.9
3401,1,20220926,20220904,1,1,1,3,1,2,4,802500,841500,39000,22,2240,4,3.5,1955,5800,0.027,22721,19313,0,248.3,472.1
3402,1,20220520,20220504,2,1,2,1,5,2,5,862000,916500,54500,16,2420,4,3.5,2007,10700,0.025,22913,19476,0,241.7,426
3403,1,20220717,20220627,2,1,1,2,5,6,5,1059000,1087500,28500,20,2380,4,3.5,2003,7150,0.029500000000000002,32081,27269,0,243.2,412.9
3404,1,20220817,20220728,1,1,2,3,1,4,3,613000,640000,27000,20,1990,5,4,2010,6750,0.0285,18240,15504,0,236.7,483
3405,1,20220428,20220409,1,1,1,4,1,5,4,711000,732000,21000,19,1880,3,2.5,1984,4550,0.0265,19398,16488,0,270,434
3406,1,20220504,20220415,1,1,1,2,1,2,4,741000,754000,13000,19,1860,3,2.5,1973,5550,0.023,17342,14741,0,245.9,470.8
3407,1,20221106,20221023,1,1,2,3,1,4,4,648000,684500,36500,14,1900,3,2.5,1977,5150,0.0285,19508,16582,0,255.7,472.4
3408,1,20220804,20220710,1,1,2,5,3,2,3,477000,493000,16000,25,1450,2,2,1981,5500,0.0285,14051,11943,2750,244.7,452.3
3409,1,20220327,20220305,1,1,1,2,4,2,5,919000,978000,59000,22,2300,4,3.5,1974,8350,0.0265,25917,22029,0,245.8,458.1
3410,1,20220710,20220621,1,1,1,2,5,5,4,750000,765000,15000,19,2690,3,2.5,1983,9750,0.027,20655,17557,0,248.7,470.9
3411,1,20220607,20220521,1,1,1,1,3,2,4,647500,689500,42000,17,1850,3,2.5,1985,4950,0.024,16548,14066,0,273.8,484.9
3412,1,20220316,20220212,1,1,1,1,1,4,3,582500,621500,39000,32,1660,3,2.5,1956,5300,0.0285,17713,15056,0,244.7,446.6
3413,1,20220316,20220220,1,1,2,2,3,5,3,476500,507000,30500,24,1510,2,2,1977,6200,0.026000000000000002,13182,11205,0,261.9,477.4
3414,1,20220821,20220728,1,1,2,4,1,5,3,507000,524500,17500,24,1620,3,2.5,2018,5800,0.028,14686,12483,0,265.8,472.9
3415,1,20220911,20220814,1,1,2,3,6,2,4,631000,657000,26000,28,2130,3,2.5,1957,8950,0.024,15768,13403,0,230.1,494.2
3416,1,20220602,20220516,1,1,1,4,1,2,3,550500,587000,36500,17,1680,3,2.5,1962,5800,0.0275,16143,13722,0,272,454.8
3417,1,20220602,20220517,1,1,2,2,1,5,4,680500,698000,17500,16,2140,3,2.5,1974,5700,0.024,16752,14239,0,248.7,477.9
3418,1,20220416,20220315,1,1,2,2,1,5,5,951000,977000,26000,32,2290,4,3.5,2002,7650,0.024,23448,19931,0,262.9,463.6
3419,1,20220531,20220515,1,1,2,2,2,5,4,654500,671500,17000,16,1630,2,2,1992,8000,0.0275,18466,15696,0,267.9,473.1
3420,1,20221026,20221006,1,1,2,3,1,5,3,474500,496000,21500,20,1430,3,2.5,1994,6850,0.03,14880,12648,0,260.1,454.2
3421,1,20220421,20220325,1,1,1,4,1,2,3,562000,578500,16500,27,1580,3,2.5,1976,7550,0.0285,16487,14014,0,244.4,478.8
3422,1,20220512,20220427,1,1,1,2,2,5,3,628500,627500,-1000,15,1910,2,2,2014,9550,0.0265,16629,14135,0,262.9,470.5
3423,1,20220213,20220124,1,1,1,5,3,2,3,542500,570000,27500,20,1540,2,2,1993,6700,0.029,16530,14051,0,242.2,459.1
3424,1,20220214,20220129,1,1,1,1,6,2,4,633500,664000,30500,16,1790,2,2,2005,8450,0.03,19920,16932,0,270.7,465.1
3425,1,20220912,20220809,1,1,1,1,3,2,3,593000,602500,9500,34,1760,3,2.5,2018,8700,0.0225,13556,11523,0,239.7,444
3426,1,20220820,20220803,2,1,2,3,1,5,5,966000,971000,5000,17,2300,3,2.5,2009,9500,0.0285,27674,23523,0,233.4,415.8
3427,1,20220626,20220528,1,1,2,1,1,2,4,641000,663500,22500,29,1780,3,2.5,1967,5100,0.0245,16256,13818,0,239.1,440.5
3428,1,20220622,20220529,1,1,1,1,3,2,3,520000,540000,20000,24,1570,2,2,1961,7550,0.024,12960,11016,0,244.5,448.9
3429,1,20220729,20220628,2,1,1,2,1,5,5,893500,920000,26500,31,2260,4,3.5,2021,8200,0.0235,21620,18377,0,250.5,422.3
3430,1,20220607,20220523,1,1,1,2,3,1,4,692000,712500,20500,15,1990,3,2.5,1986,7950,0.029500000000000002,21019,17866,0,230.9,435.5
3431,1,20220428,20220411,1,1,1,2,2,2,3,595500,612000,16500,17,1790,3,2.5,1979,6700,0.0275,16830,14306,0,233.7,443.7
3432,1,20220805,20220720,2,1,1,1,1,5,5,990000,1047000,57000,16,2520,5,4,2006,7000,0.03,31410,26699,0,244.2,409.4
3433,1,20221002,20220908,1,1,2,7,1,1,4,728500,735500,7000,24,2040,3,2.5,1972,7050,0.025500000000000002,18755,15942,0,253.9,480.4
3434,1,20221224,20221202,1,1,1,5,1,6,4,842500,863000,20500,22,1890,3,2.5,1965,7650,0.0265,22870,19440,0,284.7,475
3435,1,20220317,20220224,1,1,1,2,2,1,2,395500,397000,1500,21,1360,2,2,1988,6400,0.022,8734,7424,0,244.9,458.1
3436,1,20220619,20220602,1,1,1,1,1,5,4,708500,720500,12000,17,2030,4,3.5,2000,6800,0.025500000000000002,18373,15617,0,261.9,472.8
3437,1,20220710,20220621,1,1,2,2,5,5,5,856500,904000,47500,19,2550,4,3.5,1974,12000,0.023,20792,17673,5500,226.7,471
3438,1,20220524,20220509,1,1,2,4,2,2,4,620500,661500,41000,15,1890,3,2.5,2012,8850,0.0265,17530,14901,0,237.1,492.2
3439,1,20220610,20220526,1,1,2,2,4,2,4,761500,782500,21000,15,2150,4,3.5,1964,10050,0.0235,18389,15631,0,267.4,474.2
3440,1,20220211,20220127,1,1,2,2,1,1,3,567500,604000,36500,15,1770,2,2,1980,4750,0.023,13892,11808,0,251,465.3
3441,1,20221006,20220917,1,1,2,2,2,2,4,746500,784500,38000,19,2240,3,2.5,1959,8200,0.025,19613,16671,0,246.7,438.6
3442,1,20220323,20220309,1,1,1,2,2,5,3,603000,635500,32500,14,1670,3,2.5,2018,4550,0.0275,17476,14855,0,246.1,453.5
3443,1,20220627,20220610,1,1,2,9,3,3,4,725500,758500,33000,17,1960,3,2.5,1994,6250,0.029,21997,18697,0,257,447.2
3444,1,20220613,20220529,1,1,2,3,1,2,3,616000,632000,16000,15,1630,3,2.5,1963,6900,0.0225,14220,12087,0,260.7,484.2
3445,1,20220730,20220715,2,1,2,4,1,5,5,885000,925000,40000,15,2500,4,3.5,2022,8900,0.023,21275,18084,0,238.1,414.9
3446,1,20220717,20220702,1,1,1,1,4,2,4,828000,851000,23000,15,2130,4,3.5,1980,9300,0.0285,24254,20616,10250,240.9,480.9
3447,1,20220823,20220803,1,1,2,2,4,1,4,673000,709000,36000,20,2110,3,2.5,1991,6750,0.0245,17371,14765,0,254.1,451.6
3448,1,20221003,20220906,1,1,1,2,4,5,4,841000,887000,46000,27,2250,3,2.5,2006,10250,0.027,23949,20357,0,250.5,466.4
3449,1,20221019,20221004,1,1,1,2,5,3,3,554500,583500,29000,15,1560,3,2.5,1978,7600,0.027,15755,13392,0,263.1,462.5
3450,1,20220330,20220313,1,1,3,2,1,1,4,824500,857500,33000,17,1900,3,2.5,2006,5100,0.045,38588,32800,0,251.7,459.6
3451,1,20220309,20220220,1,1,1,2,1,1,4,687500,728500,41000,17,1850,3,2.5,1960,8750,0.0285,20762,17648,0,272.6,469.8
3452,1,20220811,20220722,1,1,2,2,1,2,4,649500,688500,39000,20,1860,3,2.5,2007,8300,0.0275,18934,16094,0,266.2,471.8
3453,1,20220921,20220901,3,1,2,2,2,4,4,821000,861500,40500,20,2400,4,3.5,1975,8000,0.025500000000000002,21968,18673,0,475.2,409.5
3454,1,20221221,20221121,1,1,2,1,5,4,4,663000,685500,22500,30,1800,2,2,1985,8750,0.024,16452,13984,0,251.8,446.9
3455,1,20230120,20221127,1,1,1,2,5,1,2,438500,440000,1500,54,1420,3,2.5,1966,6400,0.024,10560,8976,0,224.5,477.8
3456,1,20230927,20230807,1,1,3,2,2,5,4,696000,674000,-22000,51,1630,3,2.5,1971,6150,0.0495,33363,28359,0,239.8,455.5
